C:\Program Files\nodejs\node.exe --max-old-space-size=4096 .\main.js
Shape Processing Unit 0.2.0
Thu Jul 08 2021 10:31:58 GMT-0700 (Pacific Daylight Time)

Searching for shapes...
5771 ["IC1ISICUSSRCRSO","IC1ISICUSSLCLSO","IC1ISICUSSRC1LSO","IISCRCI3SRCRSSO","IC1ISICUSSRCRSLO","IC1ISICUSSRCRSUO","IISCLCI3SLCLSSO","IC1ISICUSSLCLSRO"]
5772 ["ICRCISISCLSCRSSO","ICLCISISCRSCLSSO"]
5773 ["ICRII2SSCRCXUSSO","ICLII2SSCRC1XSSO","ICII3SSRC1LCXSSO","ICII3SSLC1RCXSSO"]
5775 ["ICRISI2SLSCLC2SO","ICUISI2SSRCRC2SO"]
5777 ["ICRIISI2SSCLC2SO","ICLIISI2SSCRC2SO"]
5779 ["ICRI1SCI2SRCRSSO","ICRII2SSC1RCXSSO","ICLI1SCI2SLCLSSO","ICLII2SSC1LCXSSO"]
577d ["IC1ISICUSSRCRSSO","IC1ISICUSSLCLSSO"]
577f ["IIICUSSRCRSCSSO","IIICUSSLCLSCSSO","IIICUSSRC1LSCSSO","IIICUSSRCRSUCSSO"]
5791 ["IC1RISC22LSCLSSO","ICLISCRC32SRSSO","IC1LISC22RSCRSSO","ICRISCLC32SLSSO","ICRISCR22LSCLSSO","ICRISCLC32SLSSLO","ICRISCLC32SLSSRO","ICLISCRC32SRSSRO"]
5798 ["ICLISCRC3SL1SSO","ICLISC22RSCRSSO","ICRISC22LSCLSSO","ICRISC22LSCLSSLO","ICRISC22LSCLSSRO","ICRISCLC3SR1SSO","ICRISCLC3SR1SSLO","ICRISCLC3SR1SSRO"]
5799 ["ICIISC32RSCRSSO","ICIISC32LSCLSSO","ICIISCRC4SL1SSO","ICIISCRC42SRSSO","ICIISC32RSCRSSLO","ICIISC32RSCRSSRO","ICIISC32LSCLSSLO","ICIISC32LSCLSSRO"]
579f ["IICISCRSC1RSSSO","IICISCRSCLSUSSO","ICIISC22RSCRSSSO","ICIISC22LSCLSSSO","IICISCRSC1RSSSLO","IICISCRSC1RSSSRO","IICISCRSCLSUSSLO","IICISCRSCLSUSSRO"]
57b9 ["IISCI2SRCRC2SSSO","IISCI2SLCLC2SSSO"]
57bf ["IICRI1SCLSRSCSSO","IICLI1SCRSLSCSSO","IICI2SRCR1SSCSSO","IICI2SRCRSRSCSSO"]
57f1 ["ICLISCI2SLCLSSO","ICRISCI2SRCRSSO","ICRISCRI1SCLSUSO","ICRISCI2SRCRSSLO","ICRISCI2SRCRSSUO","ICRISCI2SRCRSSRO","ICLISCI2SLCLSSLO","ICLISCI2SLCLSSRO"]
57f2 ["ICRSISCLC2SI1SSO","ICLSISCRC2SI1SSO"]
57f3 ["ICI1ISCRSCLSSSO","ICI1ISCLSCRSSSO","ICI1ISCRSCLSSSLO","ICI1ISCRSCLSSSUO","ICI1ISCRSCLSSSRO","ICI1ISCLSCRSSSLO","ICI1ISCLSCRSSSUO","ICI1ISCLSCRSSSRO"]
57f7 ["ICRISCI2SRCRSSSO","ICLISCI2SLCLSSSO"]
57f8 ["ICRSISCI2SLCLSSO","ICLSISCI2SRCRSSO"]
57f9 ["IISCI2SRCRSSO","IISCI2SLCLSSO","IISCRI1SC1RSSO","IISCRI1SCLSUSO","IISCI2SRCRSSLO","IISCI2SRCRSSRO","IISCI2SLCLSSLO","IISCI2SLCLSSRO"]
57ff ["ICISCRSCLSII2SSO","ICISCLSCRSII2SSO"]
5b13 ["ICRSCICRCLSSSSO","ICRSCICRCLSSSSLO","ICRSCICRCLSSSSUO","ICRSCICRCLSSSSRO","ICLSCICLCRSSSSO","ICLSCICLCRSSSSLO","ICLSCICLCRSSSSUO","ICLSCICLCRSSSSRO"]
5b23 ["ICRSCICLSSC2SSO","ICLSCICRSSC2SSO","ICRSCICLSSC2SSLO","ICRSCICLSSC2SSUO","ICRSCICLSSC2SSRO","ICLSCICRSSC2SSLO","ICLSCICRSSC2SSUO","ICLSCICRSSC2SSRO"]
5b26 ["ICRSCICRCLSSSLSO","ICRSCICLSSC2SUSO"]
5b31 ["ICR1SCICRCLSSSSO","ICRSRCICLCRSSSSO"]
5b3f ["IICRISC2SUSRCSSO","IICRISC2SUSLCSSO","IICLISC2SUSRCSSO","IICLISC2SUSLCSSO"]
5bf3 ["ICICRSISCSRSCSSO","ICICLSISCSLSCSSO"]
5bff ["IISICRSICLSSCSSO","IISICLSICRSSCSSO"]
5f11 ["IISCRCI3RCRSSSO","ICRCRSI2LCLSSSO","ICLCLSI2RCRSSSO","IISCLCI3LCLSSSO"]
5f12 ["ICRSCISCSLC2SRSO","ICLSCISCSRC2SRSO"]
5f13 ["ICRCLSI2SRCI3SSO","ICRI1SCRCLSI1SSO","ICRI1SCI3RCRSSSO","ICLI1SCLCRSI1SSO"]
5f1f ["ICRCI3RCRSSSI1SO","ICRCI2SI3LCLSSSO","ICLCI3LCLSSSI1SO","ICLCI2SI3RCRSSSO"]
5f21 ["ICRSCISCSLC2SSO","ICRSCISCSLC2SSLO","ICRSCISCSLC2SSUO","ICRSCISCSLC2SSRO","ICLSCISCSRC2SSO","ICLSCISCSRC2SSLO","ICLSCISCSRC2SSUO","ICLSCISCSRC2SSRO"]
5f22 ["IISCRCI3LCLSSSO","IISCLCI3RCRSSSO","ICUSRCICRSCSSSO","ICRCRSI2RCRSSSO"]
5f23 ["ICRSCICLI1SC4SSO","ICRCLSI2SLCI3SSO","ICRI2SRCI3SC3SSO","ICLCRSI2SRCI3SSO"]
5f2f ["ICRCI3RC4SI1SSSO","ICRCI3RCI43SSSSO","ICRCI3LCLSSSI1SO","ICRCI2SI3RCRSSSO"]
5f31 ["ICLISCLCRSI1SSO","ICLISCI3LCLSSSO","ICRISCRCLSI1SSO","ICRISCI3RCRSSSO","ICRISCRCLSI1SSLO","ICRISCRCLSI1SSRO","ICRISCRI3LCLSSSO","ICRISCLI3LCLSSSO"]
5f32 ["ICLISCRCLSI1SSO","ICLISCI3RCRSSSO","ICRISCLCRSI1SSO","ICRISCI3LCLSSSO","ICRISCRI3RCRSSSO","ICRISCLCRSI1SSLO","ICRISCLCRSI1SSRO","ICRISCLI3RCRSSSO"]
5f33 ["IISCI2RCRSSSO","IISCI2LCLSSSO","IISCLCRSI1SSO","IISCRCLSI1SSO","IISCRCLSI1SSLO","IISCRCLSI1SSRO","IISCRI2LCLSSSO","IISCLCRSI1SSRO"]
5f36 ["ICICRCLSI1SSRSO","ICRSISICXRCRSSO","ICRCLSICLSI2SSO","ICLICRCLSI1SSSO","ICLICI2RCRSSSSO","ICICRI2LCLSSSSO","ICRICLCRSI1SSSO","ICRICI2LCLSSSSO"]
5f39 ["ICICLCRSI1SSRSO","ICRCLSICI3SSLSO","ICRSISICXLCLSSO","ICLICLCRSI1SSSO","ICLICI2LCLSSSSO","ICICRCLSI1SSLSO","ICRICRCLSI1SSSO","ICRICI2RCRSSSSO"]
5f3d ["ICRISCI2RCRSSSSO","ICLISCI2LCLSSSSO"]
5f3e ["ICRISCI2LCLSSSSO","ICLISCI2RCRSSSSO"]
5f3f ["IICI2RCRSSSSO","IICI2LCLSSSSO","IICRCLSI1SSSLO","IICLCRSI1SSSO","IICRCLSI1SSSRO","IICLCRSI1SSSRO","IICRI2LCLSSSSO","IICRCLSI1SSSO"]
5f72 ["ICRISCICLCRSSSSO","ICLISCICRCLSSSSO"]
5fb1 ["ICRISCICRCLSSSSO","ICLISCICLCRSSSSO"]
5ff1 ["ICLCISI3LCLSSSO","ICRCISI3RCRSSSO","ICRC1ISI3LCLSSSO","ICRCUISI3RCRSSSO"]
5ff2 ["ICLCISI3RCRSSSO","ICRCISI3LCLSSSO","ICRC2RC3SII2SSSO","ICRC2RCXSII2SSSO"]
5ff3 ["ICLCRSII2SSSRO","ICRCLSII2SSSLO","ICLCRSII2SSSO","ICRCLSII2SSSRO","ICISI2RCRSSSO","ICISI2LCLSSSO","ICRISI2LCLSSSO","ICRCLSII2SSSO"]
5fff ["ICRCLSIISI2SSO","ICLCRSIISI2SSO"]
7111 ["IISISCRC2SRSO","IISISCLC2SLSO","IISISCRC2SLSO","IISISCLC2SRSO","IISISCRC2SLSLO","IISCUSRCICLSSO","IISCUSLCICRSSO","IISISCRC2SRSUO"]
7112 ["ICISCRCLSSLC2SSO","ICISCLCRSSRC2SSO"]
7113 ["ICISCRSC2SRSO","ICISCRSC2SRSRO","ICISCLSC2SLSO","ICISCRSC2SRSUO","ICISCLSC2SLSUO","ICISCLSC2SLSLO","ICISCRSC2SRSLO","ICISCLSC2SLSRO"]
7117 ["ICISCRC3ISSRSLSO","ICISCRCRSU2ISSSO","ICIISISCRC2SLSSO","ICIISISCLC2SRSSO"]
7119 ["ICISCLSC2SRSO","ICISCRSC2SLSO","ICISCRSC2SLSRO","ICISCLSC2SRSLO","ICISCLSC2SRSUO","ICISCLSC2SRSRO","ICISCRSC2SLSLO","ICISCRSC2SLSUO"]
711b ["ICRSCSICRC2SRSSO","ICRSCSICRC2SLSSO","ICLSCSICLC2SRSSO","ICLSCSICLC2SLSSO"]
711d ["ICISCRC3ISSRSUSO","ICISCLC3ISSLSUSO","ICICUSRC3ISSLSSO","ICICUSLC3ISSRSSO"]
711f ["IIISCLC2SLSSO","IIISCRC2SRSSO","IIISCRC2SLSSO","IIISCLC2SRSSO","IIISCRC2SLSSLO","IIISCRC2SLSSUO","IIISCRC2SRSSUO","IIISCRC22LSSSO"]
7121 ["IICR1SSCISSLCLSO","IICRSSRCISSRCRSO"]
7122 ["IISCRIC1RSSC2SSO","IISCRICLSSUC2SSO"]
7123 ["ICRCISCSLC2SRSSO","ICLCISCSRC2SLSSO"]
712f ["ICIICR3SSLC3SSSO","ICIICL3SSRC3SSSO"]
7131 ["ICUI2SSRISCRSO","ICRI2SLSISCLSO","ICRI2SLSISCLSUO","ICRI2SLSISCLSLO","ICUI2SSRISCRSLO","ICRI2SLSISC1RSO","ICRI2SLSISCL1SO","ICRI2SLSISCLSRO"]
7132 ["ICLICRSSC2SSO","ICRICLSSC2SSUO","ICLICRSSC2SSUO","ICLICRSSC2SSLO","ICLICRSSC2SSRO","ICRICLSSC2SSO","ICRICLSSC2SSLO","ICRICLSSC2SSRO"]
7133 ["IC1ISCRSISCLSO","IC1ISCLSISCRSO","ICICRSC3SRSUSO","ICICLSC3SLSUSO","IC1ISCRSISCLSLO","IC1ISCRSISCLSRO","IC1ISCLSISCRSRO","IC1ISCLSISCRSLO"]
7136 ["ICRICLSC3SLSSO","ICLICRSC3SRSSO","ICICRSC3SRSRSO","ICICLSC3SLSLSO","IC1ICRSISCLSLSO","ICRICRSC3SRSUSO","ICRICLSC3SLSSUO","IC1ICLSISCRSRSO"]
7139 ["ICRICRSC3SRSSO","ICLICLSC3SLSSO","ICICRSC3SRSLSO","ICICLSC3SLSRSO","ICRSICRC2SLSSO","ICLSICLC2SRSSO","ICRICRSC3SRSSUO","ICRSICRC2SLSSLO"]
713a ["ICRSCICL3SC2SSSO","ICLSCICR3SC2SSSO"]
713b ["ICRICI4SSLC2SSSO","ICLICI4SSRC2SSSO","ICICI4SSRC2SSRSO","ICICI4SSLC2SSLSO","IISCRCI3SLC3SSSO","IISCLCI3SRC3SSSO"]
713d ["IC1ISICRSSRCRSSO","IC1ISICLSSLCLSSO"]
713e ["ICICI4SSRC2SSSO","ICICI4SSLC2SSSO","ICICI4SSRC32SSSO","ICICI4SSRC2SSSLO","ICICI4SSRC2SSSUO","ICICI4SSRC2SSSRO","ICICI4SSLC2SSSLO","ICICI4SSLC2SSSRO"]
713f ["IICRSISCLSSO","IICLSISCRSSO","IICRSISCLSSLO","IICRSISCLSSUO","IICRSISCLSSRO","IICLSISCRSSUO","IICLSISCRSSRO","IICLSISCRSSLO"]
715f ["IICRSC1RISCRSSSO","IICLSC1LISCLSSSO"]
7172 ["ICRCICLSC4SLSSSO","ICLCICRSC4SRSSSO"]
7173 ["ICRSIISCLC2SLSSO","ICLSIISCRC2SRSSO"]
7176 ["ICIISCRC2SLSSUSO","ICIISCLC2SRSSUSO"]
7177 ["ICISISCRC32LSSSO","ICISISCRC3SLSUSO","IISCRSCLSICRSRSO","IISCLSCRSICR1SSO"]
7179 ["ICIISCLC2SRSSSO","ICIISCRC2SLSSSO","ICIISCRC2SLSSSLO","ICIISCRC2SLSSSUO","ICIISCRC2SLSSSRO","ICIISCLC2SRSSSLO","ICIISCLC2SRSSSUO","ICIISCLC2SRSSSRO"]
717c ["ICIISCRC2SLSSLSO","ICIISCLC2SRSSRSO"]
717f ["IISCIC3RCL2SSSSO","IISCIC3LCR2SSSSO","IICISCRC32LSSSSO","IICISCRC3SLSUSSO"]
7189 ["ICRCRISCSLC2SSSO","ICRCISCSLC2SLSSO"]
7191 ["ICRICRSSC2SLSRO","ICLICLSSC2SRSO","ICLICLSSC2SRSLO","ICRISC1LSC2ISSO","ICLCI3SRC3SSRSO","ICRICRSSC2SLSO","ICRCI3SLC3SSLSO","ICRISCRSUC2ISSO"]
7193 ["ICLICLSC3SRSSO","ICRSICRC2SRSSO","ICICLSC3SRSRSO","ICLSICLC2SLSSO","ICICRSC3SLSLSO","ICRICRSC3SLSSUO","ICRSICRC2SRSSLO","ICRICRSC3SLSSO"]
7198 ["ICLISCRSC2SLSO","ICRISCLSC2SRSO","ICRISCLSC2SRSUO","ICLISCRSC2SLSLO","ICRCI3SLC3SSUSO","ICLISCRSC2SLSRO","ICRISCLSC2SRSLO","ICRISCLSC2SRSRO"]
7199 ["ICICRSCR2SSSO","ICICRSC3SLSUSO","ICICLSCL2SSSO","ICICLSC3SRSUSO","ICICRSCR2SSSRO","ICICLSCL2SSSRO","ICICLSCL2SSSLO","ICICRSCR2SSSLO"]
719b ["ICRCII4SSLC3SSSO","ICLCII4SSRC3SSSO"]
719c ["ICLICRSC3SLSSO","ICICRSCR2SSLSO","ICICRSC3SLSRSO","ICRICRSC3SLSUSO","ICICLSC3SRSLSO","ICRICLSC3SRSSUO","ICRICLSC3SRSSO","ICICLSCL2SSRSO"]
719e ["ICICI4SSRC2SUSSO","ICICI4SSLC2SUSSO"]
719f ["IICLISCRSLSSO","IICRISCLSRSSO","IICL1RISCRSSSO","IIC1RISCR1SSSO","IIC1RISCRSRSSO","IICR1LISCLSSSO","IICRISCLSRSSRO","IICLISCRSLSSLO"]
71b1 ["ICRCICRSC4SRSSSO","ICRCICRSC4SLSSSO","ICLCICLSC4SRSSSO","ICLCICLSC4SLSSSO"]
71b2 ["ICRC2SICLSCS1SSO","ICLC2SICRSCS1SSO"]
71bb ["ICISIISCLSCS1SO","ICISIISCRSCS1SO","IISCLSCSICR1SSO","IISCRSCSICRSRSO","IISC1LSCSICRSSO","IISC1RSCSICLSSO","ICISIISCRSCS1SLO","ICISIISCLSCS1SRO"]
71bf ["IICRSSCSICLSCSSO","IICRCI3SLC3SSSSO","IICLSSCSICRSCSSO","IICLCI3SRC3SSSSO"]
71d3 ["ICIISCRC2SRSSSO","ICIISCRC2SRSSSLO","ICIISCRC2SRSSSUO","ICIISCRC2SRSSSRO","ICIISCLC2SLSSSO","ICIISCLC2SLSSSLO","ICIISCLC2SLSSSUO","ICIISCLC2SLSSSRO"]
71d6 ["ICIISCRC2SRSSLSO","ICIISCLC2SLSSRSO"]
71d8 ["ICRCICLSC4SRSSSO","ICLCICRSC4SLSSSO"]
71d9 ["ICRSIISCLC2SRSSO","ICLSIISCRC2SLSSO"]
71dc ["ICIISCRC2SRSSUSO","ICIISCLC2SLSSUSO"]
71dd ["ICISISCRC3SRSUSO","ICISISCRC3SLSLSO","ICISIISCRSCLS1SO","ICISIISCLSCRS1SO","IISC1RCICLSSLSSO","IISC1LCICRSSRSSO","IISCRSCLSUICLSSO","IISCLSCRSUICRSSO"]
71df ["IICISCRC3SRSUSSO","IICISCRC3SLSLSSO","IICICUSRC3SLSSSO","IICICUSLC3SRSSSO"]
71f1 ["ICRC1I3LISCLSSSO","ICRCUI3RISCRSSSO","ICRCI3RISCR1SSSO","ICRCI3RISCRSSUSO","ICLCI3RISC1LSSSO","ICLCI3RISCRSSRSO"]
71f2 ["ICRC1I3RISCRSSSO","ICRCUI3LISCLSSSO","ICRCI3RISC1LSSSO","ICRCI3RISCRSSLSO","ICRCI1SSICRSCSSO","ICLCI3RISCRSSUSO","ICLCI3LISCLSSRSO","ICLCI1SSICLSCSSO"]
71f3 ["ICLI1ISCRSSSO","ICRI1ISCLSSSUO","ICLI1ISCRSSSUO","ICLI1ISCRSSSRO","ICRI1ISCLSSSRO","ICRI1ISCLSSSO","ICRI1ISCLSSSLO","ICLI1ISCRSSSLO"]
71f4 ["ICLCI3LISCLSSSO","ICRCI3RISCRSSSO","ICRCI3RISCRSSSLO","ICRCI3RISCRSSSUO","ICRCI3RISCRSSSRO","ICRCI3LISCLSSRSO","ICLCI3LISCLSSSLO","ICLCI3LISCLSSSUO"]
71f6 ["ICI2RISCRSSLSO","ICI2LISCLSSRSO","ICRI2RISCRSSSO","ICLI2LISCLSSSO","ICRI2RISCRSSSUO","ICRI1ISCLSSLSO","ICRI2RISC1LSSSO","ICRI1ISCL1SSSO"]
71f8 ["ICLCI3RISCRSSSO","ICRCI3LISCLSSSO","ICRCI3RISCRSSRSO","ICRCI3LISCLSSSLO","ICRCI3LISCLSSSUO","ICRCI3LISCLSSSRO","ICLCI3RISCRSSSLO","ICLCI3RISCRSSSUO"]
71f9 ["ICLI2RISCRSSSO","ICI2RISCR1SSSO","ICI2RISCRSSRSO","ICRI2LISCLSSSUO","ICLI1ISCRSSLSO","ICRI2RISCRSSUSO","ICRI1ISCLSSRSO","ICRI2LISCLSSSO"]
71fc ["ICI2LISCLSSSO","ICI2RISCRSSSO","ICI2RISCRSSSLO","ICRI1ISC1RSSSO","ICI2RISCRSSSRO","ICI2LISCLSSSLO","ICRI1ISCLSSUSO","ICI2LISCLSSSRO"]
71ff ["IISICRC2SRSSO","IISICLC2SLSSO","IISICLC2SRSSO","IISICRC2SRSSUO","IISICRC2SLSSUO","IISICRC2SLSSLO","IISICRC22LSSSO","IISICRC2SLSSO"]
7213 ["IICRSSISCSLCLSO","IICLSSISCSRCRSO","IICRSSISCSRC1LSO","IICRSSISCSRCR1SO","IICRSSISCSLCLSRO","IICLSSISCSRCRSLO","IICLSSISCSRCRSUO","IICLSSISCSRCRSRO"]
721f ["IICRSISCSLCLSSO","IICLSISCSRCRSSO","IICRSISCSRC1LSSO","IICRSISCSRCR1SSO","IICRSISCSLCLSSRO","IICLSISCSRCRSSLO","IICLSISCSRCRSSUO","IICLSISCSRCRSSRO"]
7221 ["ICISCRSLCLSC2SSO","ICISCLSRCRSC2SSO"]
7222 ["IISISCRC2SSO","IISISCLC2SSO","IISISCRC2SSLO","IISISCRC2SSUO"]
7223 ["ICISCLSC2SSLO","ICISCRSC2SSO","ICISCLSC2SSO","ICISCRSC2SSRO","ICISCRSC2SSUO","ICISCLSC2SSUO","ICISCLSC2SSRO","ICISCRSC2SSLO"]
7227 ["ICRSCSICRC2SSSO","ICLSCSICLC2SSSO","ICRSCSICRC2SSSLO","ICRSCSICRC2SSSUO"]
722b ["ICIISISCLC2SSSO","ICIISISCRC2SSSO","ICRSCLSICRC2SSSO","ICRCISCRSC3SSUSO","ICISISCRC2SSUSO","ICISISCRC2SSLSO","ICRIISISCLC2SSSO","ICLCISCLSC3SSUSO"]
722f ["IIISCRC2SSSO","IIISCLC2SSSO","IIISCRC2SSSLO","IIISCRC2SSSUO"]
7231 ["ICRISCLSC2SSO","ICLISCRSC2SSO","ICLISCRSC2SSUO","ICLISCRSC2SSRO","ICLISCRSC2SSLO","ICRISCLSC2SSUO","ICRISCLSC2SSLO","ICRISCLSC2SSRO"]
7232 ["ICRICRSSC2SSO","ICLICLSSC2SSO","ICRICRSSC2SSRO","ICRICRSSC2SSUO","ICLICLSSC2SSUO","ICLICLSSC2SSLO","ICLICLSSC2SSRO","ICRICRSSC2SSLO"]
7233 ["ICUSRICLC2SSSO","ICUSICRC2SSSO","ICICRSC3SSUSO","ICICLSC3SSUSO","ICUSICLC2SSSO","ICRICRSC3SSLSO","ICUSICLC2SSSRO","ICRICLSC3SSLSO"]
7235 ["ICRCLSICLSC3SSSO","ICLCRSICRSC3SSSO"]
7236 ["ICRICRSC3SSSO","ICLSICLC2SSSO","ICRICRSC3SSSUO","ICLICLSC3SSSO","ICRSICRC2SSSLO","ICICRSC3SSLSO","ICRSICRC2SSSO","ICICLSC3SSRSO"]
7237 ["ICRICLSSISCLSLSO","ICLICRSSISCRSRSO"]
7239 ["ICICLSC3SSLSO","ICRICLSC3SSSO","ICRICLSC3SSSUO","ICLICRSC3SSSO","ICICRSC3SSRSO","ICRICRSC3SSUSO","ICRSICRC2SSLSO","ICRICRC2SSSUSO"]
723a ["ICRCLSICRSC3SSSO","ICLCRSICLSC3SSSO"]
723b ["ICICI3SSRC3SSLSO","ICICI3SSLC3SSRSO"]
723d ["IC1RICRSSISCRSSO","IC1LICLSSISCLSSO","ICRICLSSISCLSUSO","ICLICRSSISCRSUSO","ICI2SSRCISCSL1SO","ICI2SSLCISCSR1SO"]
723e ["ICICRI4SLSC2SSSO","ICICUI4SSRC2SSSO","ICICI3SSRC3SSUSO","ICICI3SSLC3SSUSO"]
723f ["ICIICRSC4SSSO","ICIICLSC4SSSO","ICIICRSC4SSSUO","ICIICLSC4SSSUO","ICIICRSC4SSSRO","ICIICLSC4SSSLO","ICIICRSC4SSSLO","ICIICLSC4SSSRO"]
7271 ["ICRCLICLSC4SSSSO","ICRCICRSC4SSSLSO","ICLCRICRSC4SSSSO","ICLCICLSC4SSSRSO"]
7272 ["ICRCICRSC4SSSSO","ICRCICRSC4SSSSLO","ICRCICRSC4SSSSUO","ICLCICLSC4SSSSO"]
727f ["IICRSSCSICRSCSSO","IICLSSCSICLSCSSO"]
72a3 ["ICRCLSSICRC2SSSO","ICLCRSSICLC2SSSO"]
72a9 ["ICRCISCRC2SSUSSO","ICLCISCLC2SSUSSO","ICICRSC1RC4SSSSO","ICICLSC1LC4SSSSO"]
72aa ["ICISCRSC1RC3SSSO","ICISCLSC1LC3SSSO"]
72b1 ["ICLCICRSC4SSSSO","ICRCICLSC4SSSSO","ICRCISCRC4SSLSSO","ICRCICLSC4SSSSLO","ICRCICLSC4SSSSUO","ICRCICLSC4SSSSRO","ICLCICRSC4SSSSUO","ICLCICRSC4SSSSRO"]
72b2 ["ICRCLICRSC4SSSSO","ICRCICLSC4SSSLSO","ICLCRICLSC4SSSSO","ICLCICRSC4SSSRSO"]
72b3 ["ICRSLIISCRC2SSSO","ICRSIISCLC2SSSO","ICRSIISCLC2SSSUO","ICRSIISCLC2SSSRO","ICLSRIISCLC2SSSO","ICLSIISCRC2SSSO","ICLSIISCRC2SSSLO","ICLSIISCRC2SSSUO"]
72b6 ["ICIISCRC2SSSSUO","ICIISCLC2SSSSUO","ICIISCRC2SSSSO","ICIISCLC2SSSSO","ICIISCRC2SSSSLO","ICIISCRC2SSSSRO","ICIISCLC2SSSSLO","ICIISCLC2SSSSRO"]
72b8 ["ICRSCIC3RC3SSSSO","ICRCISCRC4SSUSSO","ICLSCIC3LC3SSSSO","ICLCISCLC4SSUSSO"]
72b9 ["IC1UIISCRC2SSSSO","IC1UIISCLC2SSSSO","ICIISCRC2SSSUSO","ICIISCLC2SSSUSO","ICIISCRC2SSSUSLO","ICIISCRC2SSSUSRO","ICIISCLC2SSSUSLO","ICIISCLC2SSSUSRO"]
72bb ["ICUISISC1RC3SSSO","ICUISISC1LC3SSSO","ICISISCRC3SSUSO","ICISISCRC3SSLSO","ICISISCRC3SSUSLO","ICISISCRC3SSUSRO","ICISISCRC3SSLSLO","ICISISCRC3SSLSRO"]
72bc ["IC1RIISCRC2SSSSO","IC1LIISCLC2SSSSO","ICIISCLC2SSSRSO","ICIISCRC2SSSLSO","ICIISCRC2SSSLSLO","ICIISCRC2SSSLSRO","ICIISCLC2SSSRSLO","ICIISCLC2SSSRSRO"]
72bf ["IICICUSRC3SSSSO","IICICUSLC3SSSSO","IICISCRC3SSUSSO","IICISCRC3SSLSSO","IICRICUSRC3SSSSO","IICLICUSLC3SSSSO","IICISCRC3SSUSSRO","IICISCRC3SSLSSLO"]
72f1 ["ICLCISICLC2SSSO","ICRCISICRC2SSSO","ICRC1ISICLC2SSSO","ICRCUISICRC2SSSO","ICRCISICRC2SSSLO","ICRCISICRC2SSSUO","ICRCISICRC2SSUSO","ICLCISICLC2SSSUO"]
72f2 ["ICRC1ISICRC2SSSO","ICRCUISICLC2SSSO","ICRCISICRC2SSLSO","ICLCISICRC2SSUSO"]
72f3 ["ICRISICRC2SSSO","IC1ISICRC2SSSO","IC1ISICLC2SSSO","ICLISICLC2SSSO","ICISICRC2SSUSO","ICISICRC2SSLSO","IC1ISICLC2SSSRO","IC1ISICRC2SSSLO"]
72f8 ["ICLCISICRC2SSSO","ICRCISICLC2SSSO","ICRCISICLC2SSSUO","ICRCISICLC2SSSRO"]
72f9 ["ICRISICLC2SSSO","ICISICRC2SSSO","ICLISICRC2SSSO","ICISICLC2SSSO","ICISICRC2SSSLO","ICISICRC2SSSUO","ICISICLC2SSSUO","ICISICLC2SSSRO"]
72ff ["IISICRC2SSSO","IISICLC2SSSO","IISICRC2SSSUO","IISICRC2SSSLO"]
7311 ["IISCRISC2SRSO","IISCLISC2SLSO","IISCLISC2SLSUO","ICISCLSC1R2SSO","IISCLISC2SLSLO","IISCRISC2SRSUO","IISCRISC2SRSRO","ICISCRSC1L2SSO"]
7312 ["ICRIC1RSSISC2SSO","ICRICLSSUISC2SSO"]
7313 ["ICRSISISCLSO","ICLSISISCRSO","ICLSISISCRSUO","ICLSISISCRSRO","ICLSISISCRSLO","ICRSISISCLSRO","ICRSISISCLSLO","ICRSISISCLSUO"]
7315 ["ICRSC1RISISCRSSO","ICRI1SCRSLCL2SSO","ICLSC1LISISCLSSO","ICLI1SCLSRCR2SSO"]
7317 ["ICISCRISC3SRSLSO","ICISCLISC3SLSRSO"]
7318 ["IC1RCISCSRCR3SSO","IC1LCISCSLCL3SSO","ICRCISCSRC1L3SSO","ICRCICLSSC1R3SSO"]
7319 ["ICI2SLCR2SSO","ICI2SRCL2SSO","ICI2SRCL2SSLO","ICRI1SC1L2SSO","ICI2SRCL2SSRO","ICRI1SCRSU1SO","ICI2SLCR2SSRO","ICI2SLCR2SSLO"]
731d ["ICISCRISC3SRSUSO","ICISCLISC3SLSUSO","ICICUSRISC3SLSSO","ICICUSLISC3SRSSO"]
731f ["IICR1SISCLSSO","IICRSRISCRSSO","IICR1SISCLSSUO","IICR1SISCLSSLO","IICRSRISCRSSUO","IICRSRISCRSSRO","IICRSRISCRSSLO","IICR1SISCLSSRO"]
7321 ["ICRSISISCSLCLSO","ICLSISISCSRCRSO","ICRSISISCSRC1LSO","ICRSISISCSRCR1SO","ICRSISISCSLCLSRO","ICLSISISCSRCRSLO","ICLSISISCSRCRSUO","ICLSISISCSRCRSRO"]
7322 ["IISCRISC2SSO","IISCLISC2SSO","IISCRISC2SSLO","IISCRISC2SSUO","IISCRISC2SSRO","IISCLISC2SSLO","IISCLISC2SSUO","IISCLISC2SSRO"]
7323 ["ICRSCICU2SSSO","ICRI2SRC2SUSO","ICRSCICU2SSSUO","ICRI2SRC2SUSUO","ICLI1SCUSL1SO","ICI2SRCUSR1SO","ICI2SLCUSL1SO","ICRI1SCUSR1SO"]
7326 ["ICRICR3SC2SSSO","ICLICRSRC3SSSO","ICICR3SC2SSLSO","ICICRSRC3SSRSO","ICRSCICR22SSSO","ICRCICU2SSSRSO","ICRSCICR22SSSLO","ICRCICU2SSSRSRO"]
7327 ["ICRCICRSISC4SSSO","ICLCICLSISC4SSSO"]
